#./munderdamped_3d --dev=2 --amp=120 --omega=1 --mass=0.03 --force=0 --Dg=0.01 --block=256 --paths=4096 --periods=1000 --trans=100 --samples=100 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=20.0 --zeta=0.05 --comp=0 --mean=1.0 --second=13.0 --skew=0.99 --distribution=s>> 1D_a:-1:3:300:1_13.0_20.0_0.99_1.0_0.03.dat
#a <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
2.362289e-01 1.011871e+00 4.319970e+03 1.008290e+00 1.759790e+06 1.400535e+02 2.395713e-02 2.377981e+00 4.351139e-05 4.861939e-02
2.435938e-01 1.010915e+00 4.319885e+03 1.029003e+00 1.843346e+06 1.466826e+02 -1.077574e-02 1.724373e+00 4.255772e-05 5.086625e-02
2.511884e-01 1.011264e+00 4.320614e+03 9.761246e-01 1.744872e+06 1.388506e+02 -7.166207e-03 2.321521e+00 4.458427e-05 4.774249e-02
2.590198e-01 1.012786e+00 4.320381e+03 9.713722e-01 1.756977e+06 1.398106e+02 -1.687944e-02 1.714138e+00 3.993511e-05 4.785907e-02
2.670953e-01 1.016348e+00 4.320522e+03 1.009582e+00 1.742904e+06 1.386949e+02 -1.416737e-02 1.956613e+00 4.303455e-05 4.792821e-02
2.754226e-01 1.005588e+00 4.319662e+03 9.627683e-01 1.680040e+06 1.337016e+02 -2.046722e-02 1.956546e+00 4.351139e-05 4.762232e-02
2.840095e-01 1.014638e+00 4.320749e+03 9.777244e-01 1.762004e+06 1.402149e+02 -1.697326e-02 2.682454e+00 4.184246e-05 4.838705e-02
2.928641e-01 1.013922e+00 4.320333e+03 1.042896e+00 1.857654e+06 1.478371e+02 2.531528e-02 2.387121e+00 3.993511e-05 5.070078e-02
3.019949e-01 1.004414e+00 4.320532e+03 1.044923e+00 1.899117e+06 1.511355e+02 6.536603e-03 2.440646e+00 3.874302e-05 5.254877e-02
3.114102e-01 1.013142e+00 4.320026e+03 1.021602e+00 1.839720e+06 1.464044e+02 -8.432329e-03 3.121625e+00 4.410744e-05 5.033445e-02
3.211191e-01 1.007595e+00 4.320334e+03 1.053029e+00 1.917754e+06 1.525974e+02 -7.461309e-04 2.321807e+00 4.386902e-05 5.239809e-02
3.311307e-01 1.010196e+00 4.320210e+03 1.016640e+00 1.802356e+06 1.434218e+02 -2.192616e-03 2.294945e+00 4.088879e-05 4.979396e-02
3.414545e-01 1.008683e+00 4.319355e+03 1.043932e+00 1.852918e+06 1.474453e+02 1.160979e-03 1.734122e+00 4.398823e-05 5.216050e-02
3.521001e-01 1.004975e+00 4.319298e+03 9.989141e-01 1.758082e+06 1.399064e+02 9.595037e-03 2.391741e+00 4.148483e-05 4.968679e-02
3.630776e-01 1.013774e+00 4.320386e+03 1.027314e+00 1.795023e+06 1.428406e+02 4.945970e-02 2.603864e+00 4.386902e-05 5.002069e-02
3.743974e-01 1.010610e+00 4.320029e+03 1.063735e+00 1.912593e+06 1.522008e+02 -2.882361e-03 1.752138e+00 4.374981e-05 5.186284e-02
3.860700e-01 1.007132e+00 4.319500e+03 1.012426e+00 1.779076e+06 1.415699e+02 1.586270e-02 2.265305e+00 4.208088e-05 4.936206e-02
3.981066e-01 1.012761e+00 4.320798e+03 1.023816e+00 1.791102e+06 1.425373e+02 -2.156967e-02 1.898690e+00 4.386902e-05 4.852676e-02
4.105185e-01 1.014058e+00 4.320454e+03 1.009140e+00 1.791133e+06 1.425293e+02 -1.076043e-02 2.183076e+00 4.208088e-05 4.940319e-02
4.233173e-01 1.016691e+00 4.320907e+03 1.046480e+00 1.821765e+06 1.449660e+02 -8.667707e-03 2.001883e+00 4.398823e-05 4.977119e-02
4.365152e-01 1.010224e+00 4.319876e+03 1.006311e+00 1.809830e+06 1.440164e+02 -1.199311e-02 1.926156e+00 4.518032e-05 4.988503e-02
4.501246e-01 1.008869e+00 4.320002e+03 1.024761e+00 1.785258e+06 1.420649e+02 -5.753005e-02 2.051006e+00 4.160404e-05 4.889894e-02
4.641582e-01 1.008234e+00 4.320354e+03 1.023015e+00 1.810654e+06 1.440858e+02 3.569365e-03 2.528526e+00 4.446507e-05 5.025923e-02
4.786294e-01 1.014600e+00 4.320749e+03 1.014999e+00 1.779330e+06 1.415989e+02 -2.435768e-02 1.970534e+00 4.339218e-05 4.874551e-02
4.935517e-01 1.010398e+00 4.320464e+03 9.953045e-01 1.786805e+06 1.421814e+02 8.882165e-03 2.679705e+00 4.279613e-05 4.925728e-02
5.089393e-01 1.016425e+00 4.320308e+03 1.019206e+00 1.800676e+06 1.433136e+02 -2.289850e-02 2.059413e+00 4.768372e-05 4.963803e-02
5.248066e-01 1.009531e+00 4.320320e+03 1.048846e+00 1.875371e+06 1.492285e+02 6.633043e-03 1.648081e+00 4.208088e-05 5.165648e-02
5.411686e-01 1.013191e+00 4.320331e+03 1.020927e+00 1.760495e+06 1.401006e+02 -1.768470e-04 1.792528e+00 4.041195e-05 4.817283e-02
5.580408e-01 1.010348e+00 4.320182e+03 1.050449e+00 1.812557e+06 1.442475e+02 4.937649e-03 1.926596e+00 4.482269e-05 5.101871e-02
5.754390e-01 1.007563e+00 4.319990e+03 1.016051e+00 1.773344e+06 1.411201e+02 3.830433e-02 2.325451e+00 4.637241e-05 4.954088e-02
5.933796e-01 1.011717e+00 4.319566e+03 1.019376e+00 1.748095e+06 1.391116e+02 -4.211694e-02 1.647243e+00 4.243851e-05 4.831314e-02
6.118796e-01 1.017526e+00 4.319900e+03 1.022864e+00 1.768015e+06 1.406901e+02 -2.201247e-02 2.630507e+00 4.434586e-05 4.809105e-02
6.309564e-01 1.004134e+00 4.320220e+03 9.974164e-01 1.806792e+06 1.437812e+02 -3.608072e-02 2.183965e+00 4.518032e-05 5.005074e-02
6.506279e-01 1.010879e+00 4.319875e+03 1.017346e+00 1.827477e+06 1.454262e+02 -3.089398e-02 1.944436e+00 4.148483e-05 4.971933e-02
6.709126e-01 1.008176e+00 4.320135e+03 1.014453e+00 1.768005e+06 1.407025e+02 9.280324e-03 2.359115e+00 4.422665e-05 4.923964e-02
6.918299e-01 1.009230e+00 4.319909e+03 9.931964e-01 1.812237e+06 1.442116e+02 -1.458138e-02 1.687546e+00 4.231930e-05 4.958308e-02
7.133992e-01 1.004712e+00 4.318981e+03 1.009608e+00 1.835165e+06 1.460438e+02 -1.111925e-02 1.788857e+00 4.279613e-05 5.067444e-02
7.356411e-01 1.014787e+00 4.320252e+03 1.035075e+00 1.826931e+06 1.453823e+02 6.841183e-03 2.457616e+00 4.506111e-05 5.001211e-02
7.585764e-01 1.009261e+00 4.320164e+03 1.017853e+00 1.807754e+06 1.438563e+02 4.438162e-03 2.007805e+00 4.005432e-05 5.021954e-02
7.822267e-01 1.009531e+00 4.320299e+03 9.959922e-01 1.729863e+06 1.376547e+02 -1.730782e-02 2.297239e+00 4.231930e-05 4.853404e-02
8.066144e-01 1.013355e+00 4.319726e+03 1.009763e+00 1.834595e+06 1.459919e+02 -1.678509e-02 2.104639e+00 4.196167e-05 5.003774e-02
8.317624e-01 1.009611e+00 4.320056e+03 9.911248e-01 1.774984e+06 1.412605e+02 -1.697952e-02 1.620172e+00 4.196167e-05 4.841244e-02
8.576946e-01 1.008379e+00 4.320121e+03 1.027384e+00 1.807813e+06 1.438688e+02 -2.887148e-02 2.292712e+00 4.076958e-05 4.985130e-02
8.844351e-01 1.014869e+00 4.320136e+03 1.021873e+00 1.777305e+06 1.414330e+02 -1.559001e-02 2.393821e+00 4.661083e-05 4.864109e-02
9.120094e-01 1.012516e+00 4.320390e+03 1.004587e+00 1.781202e+06 1.417386e+02 3.694427e-02 2.072502e+00 4.184246e-05 4.959881e-02
9.404434e-01 1.012619e+00 4.319877e+03 1.021994e+00 1.858342e+06 1.478747e+02 -7.481992e-03 2.586574e+00 3.874302e-05 5.017412e-02
9.697639e-01 1.011214e+00 4.319586e+03 1.009282e+00 1.815378e+06 1.444707e+02 1.621246e-04 2.186225e+00 4.196167e-05 4.990470e-02
9.999985e-01 1.016292e+00 4.320582e+03 1.029690e+00 1.811236e+06 1.441269e+02 -6.446373e-02 2.183196e+00 4.601479e-05 5.058467e-02
1.031176e+00 1.013732e+00 4.320402e+03 1.041034e+00 1.803837e+06 1.435511e+02 -1.211804e-02 1.807652e+00 4.124641e-05 4.933298e-02
1.063325e+00 1.013359e+00 4.320274e+03 1.039621e+00 1.824983e+06 1.452228e+02 -1.648754e-02 1.888710e+00 4.196167e-05 5.098438e-02
1.096476e+00 1.018352e+00 4.319922e+03 1.021932e+00 1.866136e+06 1.484849e+02 -2.991527e-02 1.857195e+00 4.398823e-05 5.032647e-02
1.130662e+00 1.016264e+00 4.320231e+03 1.025351e+00 1.786150e+06 1.421343e+02 -5.820423e-02 1.934296e+00 4.255772e-05 4.815507e-02
1.165913e+00 1.016219e+00 4.319562e+03 1.021674e+00 1.784788e+06 1.420337e+02 4.078305e-02 2.789551e+00 4.637241e-05 4.910576e-02
1.202263e+00 1.016293e+00 4.320091e+03 1.010367e+00 1.797497e+06 1.430364e+02 -4.350424e-03 1.684406e+00 4.124641e-05 4.921591e-02
1.239746e+00 1.015190e+00 4.320323e+03 1.015954e+00 1.858103e+06 1.478674e+02 -1.638228e-02 2.409688e+00 4.410744e-05 5.080152e-02
1.278398e+00 1.013143e+00 4.319769e+03 1.011945e+00 1.782672e+06 1.418542e+02 3.125751e-02 1.992852e+00 4.792213e-05 4.893315e-02
1.318255e+00 1.015126e+00 4.319960e+03 1.032156e+00 1.787603e+06 1.422613e+02 -1.924205e-02 1.815838e+00 4.148483e-05 4.909945e-02
1.359354e+00 1.014403e+00 4.319705e+03 1.001899e+00 1.787222e+06 1.422231e+02 -7.897496e-03 1.904186e+00 4.160404e-05 4.838061e-02
1.401735e+00 1.018810e+00 4.320170e+03 1.017244e+00 1.850602e+06 1.472648e+02 4.641294e-03 1.650419e+00 3.850460e-05 4.991901e-02
1.445438e+00 1.015022e+00 4.320243e+03 1.022259e+00 1.795727e+06 1.428938e+02 -8.175075e-03 2.512360e+00 4.518032e-05 4.837191e-02
1.490502e+00 1.011341e+00 4.319646e+03 1.036368e+00 1.797376e+06 1.430357e+02 -4.272223e-03 2.389562e+00 4.029274e-05 4.982281e-02
1.536972e+00 1.015798e+00 4.319572e+03 1.046430e+00 1.840789e+06 1.464929e+02 2.681041e-02 2.195507e+00 4.076958e-05 5.080712e-02
1.584891e+00 1.010944e+00 4.319718e+03 9.931399e-01 1.774357e+06 1.411898e+02 9.438872e-03 2.185332e+00 4.291534e-05 4.888618e-02
1.634303e+00 1.020249e+00 4.320300e+03 1.025229e+00 1.807499e+06 1.438442e+02 2.181864e-02 2.108933e+00 4.017353e-05 4.828036e-02
1.685256e+00 1.014372e+00 4.319804e+03 1.060195e+00 1.907711e+06 1.518173e+02 3.065825e-02 2.137438e+00 4.136562e-05 5.194557e-02
1.737798e+00 1.025953e+00 4.320364e+03 1.021482e+00 1.804546e+06 1.435912e+02 -4.872680e-03 2.319467e+00 4.208088e-05 4.794145e-02
1.791978e+00 1.021762e+00 4.320305e+03 1.041352e+00 1.863850e+06 1.483139e+02 1.779032e-02 1.701462e+00 4.255772e-05 4.978371e-02
1.847847e+00 1.020033e+00 4.319694e+03 1.020916e+00 1.816175e+06 1.445222e+02 -3.993648e-02 2.315757e+00 4.220009e-05 4.972136e-02
1.905458e+00 1.021367e+00 4.319853e+03 1.016846e+00 1.836132e+06 1.461077e+02 1.993155e-02 1.795087e+00 3.695488e-05 4.893148e-02
1.964865e+00 1.016352e+00 4.320303e+03 1.020774e+00 1.772813e+06 1.410794e+02 -5.056447e-02 2.117804e+00 4.231930e-05 4.921627e-02
2.026124e+00 1.022618e+00 4.319676e+03 1.036799e+00 1.827479e+06 1.454145e+02 4.221797e-03 2.183093e+00 4.100800e-05 4.908490e-02
2.089293e+00 1.023089e+00 4.320012e+03 9.848131e-01 1.754816e+06 1.396349e+02 -1.893824e-02 1.581479e+00 3.695488e-05 4.709721e-02
2.154431e+00 1.024011e+00 4.320692e+03 1.045021e+00 1.856763e+06 1.477499e+02 1.350296e-02 2.243090e+00 4.160404e-05 4.988611e-02
2.221600e+00 1.027678e+00 4.319642e+03 1.035323e+00 1.777166e+06 1.414194e+02 -2.255857e-03 2.065814e+00 3.767014e-05 4.769313e-02
2.290864e+00 1.027794e+00 4.320390e+03 1.040812e+00 1.805637e+06 1.436940e+02 -1.187271e-02 1.666679e+00 4.410744e-05 4.870570e-02
2.362287e+00 1.024377e+00 4.320378e+03 1.004613e+00 1.779059e+06 1.415753e+02 2.712274e-02 1.813122e+00 4.267693e-05 4.765320e-02
2.435936e+00 1.023835e+00 4.318977e+03 1.007591e+00 1.774898e+06 1.412519e+02 -5.753571e-02 2.191778e+00 3.826618e-05 4.735768e-02
2.511882e+00 1.029396e+00 4.319910e+03 1.006533e+00 1.788304e+06 1.423103e+02 3.718090e-02 2.093121e+00 4.339218e-05 4.709637e-02
2.590195e+00 1.025153e+00 4.320095e+03 1.027171e+00 1.865272e+06 1.484273e+02 -3.334028e-02 2.227189e+00 4.184246e-05 4.988301e-02
2.670950e+00 1.024912e+00 4.319179e+03 1.027162e+00 1.790516e+06 1.424898e+02 -4.618520e-02 1.999701e+00 4.303455e-05 4.892790e-02
2.754223e+00 1.033234e+00 4.319333e+03 1.020081e+00 1.763168e+06 1.403148e+02 4.833460e-03 1.852868e+00 4.374981e-05 4.597938e-02
2.840092e+00 1.030435e+00 4.320250e+03 1.035307e+00 1.776627e+06 1.413821e+02 1.555860e-02 2.162342e+00 4.315376e-05 4.747295e-02
2.928639e+00 1.036216e+00 4.320015e+03 1.041319e+00 1.843785e+06 1.467386e+02 -5.888879e-03 2.310162e+00 4.363060e-05 4.864001e-02
3.019946e+00 1.038797e+00 4.319488e+03 1.022835e+00 1.799208e+06 1.431803e+02 -4.307491e-02 3.161839e+00 4.196167e-05 4.679620e-02
3.114099e+00 1.040313e+00 4.320277e+03 1.021034e+00 1.768747e+06 1.407487e+02 1.801407e-02 1.817668e+00 4.506111e-05 4.597270e-02
3.211188e+00 1.037210e+00 4.320140e+03 1.048870e+00 1.845488e+06 1.468640e+02 -2.887064e-02 1.847755e+00 4.506111e-05 4.837894e-02
3.311304e+00 1.038963e+00 4.320042e+03 1.035098e+00 1.893068e+06 1.506430e+02 -4.877317e-02 2.127930e+00 4.100800e-05 4.970467e-02
3.414541e+00 1.039287e+00 4.319622e+03 1.038635e+00 1.809145e+06 1.439582e+02 -2.546233e-02 2.285849e+00 4.351139e-05 4.729664e-02
3.520998e+00 1.043918e+00 4.319549e+03 1.027880e+00 1.764942e+06 1.404393e+02 -3.350496e-03 1.677134e+00 4.363060e-05 4.573560e-02
3.630773e+00 1.049680e+00 4.320027e+03 1.037490e+00 1.855832e+06 1.476780e+02 -3.061962e-02 2.127834e+00 4.780293e-05 4.751706e-02
3.743970e+00 1.045329e+00 4.319627e+03 1.011345e+00 1.780822e+06 1.417323e+02 1.059294e-03 2.083699e+00 4.184246e-05 4.650283e-02
3.860697e+00 1.041868e+00 4.318504e+03 1.013950e+00 1.825883e+06 1.452906e+02 4.744530e-04 2.075490e+00 4.267693e-05 4.789710e-02
3.981063e+00 1.045948e+00 4.319808e+03 1.063273e+00 1.827831e+06 1.454581e+02 -2.034885e-02 2.460676e+00 3.945827e-05 4.771066e-02
4.105181e+00 1.051374e+00 4.319540e+03 1.017173e+00 1.766625e+06 1.405870e+02 3.347492e-02 2.561594e+00 4.780293e-05 4.515374e-02
4.233170e+00 1.050138e+00 4.318737e+03 1.040273e+00 1.839147e+06 1.463637e+02 -4.755211e-02 2.167467e+00 4.518032e-05 4.720938e-02
4.365148e+00 1.056562e+00 4.318757e+03 1.004367e+00 1.764499e+06 1.404246e+02 -3.151983e-02 2.260718e+00 3.945827e-05 4.479277e-02
4.501241e+00 1.065879e+00 4.319841e+03 1.032136e+00 1.767721e+06 1.406809e+02 1.977384e-02 2.023142e+00 4.458427e-05 4.413557e-02
4.641578e+00 1.063364e+00 4.319090e+03 1.017604e+00 1.814716e+06 1.444124e+02 2.816987e-02 2.108663e+00 4.136562e-05 4.456377e-02
4.786289e+00 1.064539e+00 4.319033e+03 9.736719e-01 1.706840e+06 1.358314e+02 -1.509029e-02 2.218692e+00 4.267693e-05 4.245985e-02
4.935513e+00 1.067075e+00 4.318112e+03 1.038266e+00 1.825172e+06 1.452404e+02 -2.590197e-02 2.126173e+00 4.351139e-05 4.469371e-02
5.089388e+00 1.075258e+00 4.318844e+03 1.035421e+00 1.878505e+06 1.494949e+02 -5.281723e-02 1.914111e+00 4.923344e-05 4.575551e-02
5.248061e+00 1.079447e+00 4.318815e+03 1.000174e+00 1.760160e+06 1.400761e+02 -9.853005e-03 2.969098e+00 4.196167e-05 4.316163e-02
5.411681e+00 1.075898e+00 4.317833e+03 1.021129e+00 1.809637e+06 1.440177e+02 -3.614080e-02 2.190735e+00 4.172325e-05 4.366279e-02
5.580403e+00 1.086571e+00 4.318580e+03 1.027373e+00 1.851391e+06 1.473329e+02 1.798987e-02 1.993197e+00 4.208088e-05 4.429603e-02
5.754384e+00 1.092350e+00 4.317899e+03 1.034382e+00 1.779281e+06 1.415811e+02 3.056324e-02 1.535546e+00 4.553795e-05 4.252756e-02
5.933790e+00 1.091867e+00 4.317583e+03 1.015969e+00 1.741077e+06 1.385466e+02 -4.303831e-02 2.334520e+00 4.506111e-05 4.212272e-02
6.118789e+00 1.100105e+00 4.318161e+03 9.839928e-01 1.696764e+06 1.350153e+02 -2.947867e-03 2.071239e+00 4.553795e-05 3.991127e-02
6.309556e+00 1.113922e+00 4.318514e+03 1.023989e+00 1.772574e+06 1.410469e+02 -5.133086e-02 1.766004e+00 4.458427e-05 4.021871e-02
6.506271e+00 1.113317e+00 4.318539e+03 1.018963e+00 1.834364e+06 1.459763e+02 -4.787201e-02 1.934040e+00 4.839897e-05 4.192412e-02
6.709118e+00 1.122262e+00 4.318068e+03 9.868757e-01 1.668640e+06 1.327798e+02 -5.877495e-03 2.713655e+00 4.374981e-05 3.760612e-02
6.918290e+00 1.124881e+00 4.317878e+03 1.017698e+00 1.806571e+06 1.437602e+02 -4.898691e-02 2.564474e+00 3.516674e-05 4.050827e-02
7.133984e+00 1.134226e+00 4.317921e+03 1.018677e+00 1.796850e+06 1.429905e+02 -1.786596e-02 1.946428e+00 4.339218e-05 3.925943e-02
7.356401e+00 1.141764e+00 4.317651e+03 9.743699e-01 1.744094e+06 1.387869e+02 -5.783635e-02 2.444927e+00 4.065037e-05 3.757918e-02
7.585754e+00 1.150126e+00 4.317099e+03 9.945920e-01 1.761637e+06 1.401904e+02 -4.805219e-02 1.838016e+00 4.267693e-05 3.772664e-02
7.822257e+00 1.154442e+00 4.317406e+03 9.831966e-01 1.706267e+06 1.357748e+02 1.529670e-02 2.303491e+00 4.553795e-05 3.627646e-02
8.066133e+00 1.163552e+00 4.316559e+03 1.009423e+00 1.747244e+06 1.390346e+02 -5.712861e-02 2.531071e+00 3.921986e-05 3.609216e-02
8.317613e+00 1.176673e+00 4.317206e+03 1.040540e+00 1.798662e+06 1.431252e+02 -2.942157e-02 1.684359e+00 4.518032e-05 3.683186e-02
8.576933e+00 1.192499e+00 4.316685e+03 1.044831e+00 1.868847e+06 1.487300e+02 -3.575885e-02 2.073256e+00 4.291534e-05 3.722310e-02
8.844338e+00 1.198970e+00 4.317456e+03 1.000724e+00 1.778458e+06 1.415231e+02 -6.511301e-02 1.704362e+00 4.744530e-05 3.524315e-02
9.120080e+00 1.204358e+00 4.317220e+03 1.039056e+00 1.811101e+06 1.441193e+02 -2.507120e-02 2.592234e+00 4.529953e-05 3.512955e-02
9.404419e+00 1.219267e+00 4.316371e+03 1.008258e+00 1.799638e+06 1.432229e+02 -4.255068e-02 1.618165e+00 4.351139e-05 3.430045e-02
9.697623e+00 1.227985e+00 4.316340e+03 1.011535e+00 1.840026e+06 1.464299e+02 -1.317084e-03 1.796372e+00 4.386902e-05 3.398120e-02
9.999969e+00 1.245244e+00 4.316260e+03 9.984695e-01 1.737544e+06 1.382512e+02 -2.533573e-02 2.160295e+00 4.160404e-05 3.140759e-02
1.031174e+01 1.254318e+00 4.315775e+03 1.017985e+00 1.725200e+06 1.372778e+02 -2.150267e-02 1.963223e+00 4.088879e-05 3.103387e-02
1.063323e+01 1.271551e+00 4.315258e+03 1.044775e+00 1.816311e+06 1.445455e+02 -3.423995e-02 2.323857e+00 4.148483e-05 3.193486e-02
1.096475e+01 1.284919e+00 4.314694e+03 1.013895e+00 1.743373e+06 1.387290e+02 -3.744328e-02 1.875125e+00 4.327297e-05 2.976823e-02
1.130660e+01 1.295229e+00 4.314390e+03 1.043559e+00 1.813098e+06 1.442861e+02 -3.694457e-02 1.791918e+00 4.422665e-05 3.041124e-02
1.165911e+01 1.319893e+00 4.313939e+03 1.016934e+00 1.787647e+06 1.422654e+02 -2.455461e-02 2.068266e+00 4.649162e-05 2.867281e-02
1.202261e+01 1.334292e+00 4.313636e+03 9.979923e-01 1.727688e+06 1.374895e+02 -5.775559e-02 3.202234e+00 4.279613e-05 2.729964e-02
1.239744e+01 1.352420e+00 4.313754e+03 1.038755e+00 1.748684e+06 1.391479e+02 -4.946667e-02 1.885051e+00 4.220009e-05 2.699077e-02
1.278396e+01 1.383240e+00 4.313702e+03 1.021090e+00 1.687299e+06 1.342612e+02 -4.823208e-03 1.597166e+00 4.160404e-05 2.503335e-02
1.318252e+01 1.394997e+00 4.313191e+03 1.030275e+00 1.714966e+06 1.364945e+02 -5.022568e-02 2.066433e+00 4.506111e-05 2.509487e-02
1.359352e+01 1.417435e+00 4.312903e+03 9.941267e-01 1.717038e+06 1.366593e+02 -4.726881e-02 3.569242e+00 4.041195e-05 2.410018e-02
1.401733e+01 1.443882e+00 4.312069e+03 1.029786e+00 1.692214e+06 1.346495e+02 1.774073e-03 2.094243e+00 4.482269e-05 2.286756e-02
1.445435e+01 1.461500e+00 4.312096e+03 1.003444e+00 1.651485e+06 1.314225e+02 -2.669239e-02 1.664413e+00 4.374981e-05 2.218914e-02
1.490500e+01 1.493585e+00 4.311958e+03 1.010870e+00 1.761175e+06 1.401372e+02 -5.629283e-02 1.863921e+00 4.255772e-05 2.191257e-02
1.536969e+01 1.514802e+00 4.311269e+03 1.024839e+00 1.733321e+06 1.379230e+02 1.074195e-02 1.807182e+00 4.374981e-05 2.121007e-02
